Contrast,Correlation,Energy,Homogeneity,Label
34.807596620355056,0.991460882599686,0.028308848767378002,0.419012368857024,ripe
20.844598160137362,0.9953161792046542,0.026083366131948876,0.4126463992550999,ripe
13.086846330907488,0.9979159485372593,0.02886645314882655,0.4207448603631021,ripe
30.548919674689813,0.9935105988856366,0.023512981756279704,0.3566515242196766,ripe
22.93910188882588,0.9957614440189939,0.024847481585985334,0.39367181643329047,ripe
34.03373426087824,0.9925160374053087,0.025360723801625046,0.36864805185524174,ripe
37.92754794262506,0.9921790688561801,0.02495865031816224,0.37743869357061327,ripe
18.005418035143272,0.9960592116178625,0.02621534225600754,0.3942602497982959,ripe
16.91197126592946,0.9963927212281423,0.02820657165386866,0.4269422731840042,ripe
17.87285794031473,0.9959398362279959,0.024874300609411138,0.3728394422304734,ripe
12.075686519094353,0.998294981104987,0.032198418666079504,0.4914586849268478,ripe
13.805081593366204,0.9967071825007283,0.031457775178173705,0.4999763139764616,ripe
22.267525443163258,0.995072749292534,0.023225031502427055,0.34986870700578987,ripe
34.5061330395539,0.9923773894711927,0.02786041938468775,0.4040601792402702,ripe
20.811601301398277,0.9968743780795742,0.024732423146576466,0.42220341536802564,ripe
46.5805528973636,0.9925763602554682,0.02286620606753249,0.35010713060819404,ripe
7.154028276598984,0.9986282607511846,0.033462825933631035,0.5228680111910213,ripe
10.471422795604074,0.9986028508863514,0.03267578610475054,0.5147197810138854,ripe
18.402662425373723,0.9958421736576469,0.029504157119455546,0.44439774530861076,ripe
25.088216202237867,0.9951097615856834,0.027791549045545358,0.4496067394201748,ripe
33.52276938314195,0.9933249098300337,0.025163365682287418,0.3891309770335103,ripe
31.15119533313381,0.9958458033670946,0.02784275446849568,0.4157618753311852,ripe
9.549510137884685,0.9983506596136968,0.031431581825530734,0.4903403010076595,ripe
12.682848410204308,0.9978359311921041,0.030148875828091243,0.4172790545065266,ripe
18.633750620244793,0.9974154754304925,0.026302443863505522,0.42270148414251807,ripe
13.26336635726625,0.9982074936278843,0.03043990671354291,0.44542903795401306,ripe
18.87868807725428,0.9968003542799151,0.02716191407822342,0.444248502783627,ripe
12.029204915095379,0.997216776218942,0.028640748004870088,0.43081963558723085,ripe
21.37100860991657,0.9961946978926042,0.025726879730015962,0.43102118190034683,ripe
12.577865251983471,0.9975200350793889,0.030702647305429855,0.47637771413258356,ripe
13.99752878395266,0.9978159960527444,0.027600333360782256,0.46224036360792753,ripe
18.913028635618986,0.9967998803411011,0.027951131291583102,0.41304141190624516,ripe
27.80534774073374,0.9952019771999224,0.02232500656715977,0.3723874358464105,ripe
17.818753806793424,0.9971502234015873,0.026107814659590736,0.4266074610060003,ripe
31.9382666094335,0.9950993648877372,0.024165708067870804,0.38703193861955887,ripe
22.168977324638092,0.9957506915760307,0.025172041391503263,0.4035767232864295,ripe
14.52858639320763,0.9975584599058203,0.02992464822254485,0.47654910574097037,ripe
35.951671116676906,0.9950765572781894,0.024888389117058787,0.40877142019560664,ripe
8.212537624902206,0.9985936741470444,0.028883765689642227,0.48997778636473305,ripe
31.39389022783002,0.994914697475006,0.022805094355568465,0.3676456066649837,ripe
18.27512319571119,0.9973557687637351,0.02551510999372643,0.4064510538227826,ripe
14.052068401514319,0.9971613784801043,0.032519282567042056,0.48312940119264625,ripe
43.97293345265662,0.9931445477363869,0.021794227224623455,0.3738982870512845,ripe
31.10504895667607,0.9921266760703721,0.024660469869820557,0.3448372535876083,ripe
23.219839612573445,0.9948811707492575,0.026158180880150466,0.41901830223496284,ripe
52.1016610746184,0.9848161336035516,0.023757778670445148,0.32980367008536826,ripe
52.936163602197965,0.9855588385457732,0.026305500129301173,0.3660108202177066,ripe
58.602932245295584,0.9885806677996144,0.030742767652832303,0.4963839181910282,ripe
19.710548794397074,0.9970590338068387,0.04080869241359706,0.5823497772983511,ripe
39.137949247169956,0.9935287430894172,0.035723734229961,0.5526390421919689,ripe
27.8843370039707,0.9922187026355965,0.03512066465532146,0.4735509370641233,ripe
5.792110313340075,0.998972879160596,0.04318387218223236,0.6307524217019103,ripe
10.989677796754385,0.9984283534475961,0.04510103145044063,0.6477841703597902,ripe
7.422888638493601,0.9990588969826986,0.04759809376177951,0.7210684789226274,ripe
25.218756165684272,0.9960641366600219,0.03792994404032391,0.5645515632834872,ripe
16.56271441167041,0.998115699605607,0.04200047422218256,0.5996311251242132,ripe
10.00542873085555,0.9982262007618193,0.04769496374124728,0.6230395568784332,ripe
3.995211960810911,0.9992984842531385,0.04360487221793982,0.6991531929221988,ripe
16.77578404382568,0.9976209347891036,0.03853098492481182,0.5735065385628949,ripe
15.749714837102621,0.9975773407007511,0.04268808903600676,0.5792923331437819,ripe
14.73097447098429,0.9979429994275054,0.04418760471412066,0.6375604806213577,ripe
6.634933071497274,0.9992454132338146,0.0474911981128265,0.7029414864701279,ripe
26.93216506461637,0.9955396651936007,0.03679885828170851,0.5475336168230008,ripe
7.31826853712975,0.9987112954709089,0.04632401971576912,0.6258280814414692,ripe
8.476829751357885,0.9983910437360335,0.042700312343410686,0.6709703978100364,ripe
2.598103741653874,0.9994607621175495,0.05343688771568076,0.7404954840415259,ripe
12.607012849286013,0.9980025003909133,0.03271241686615088,0.5655299928957679,ripe
5.288468860211607,0.9988057488003492,0.05239042801931994,0.6612174746091342,ripe
29.21276735948406,0.9963776789857243,0.0332811424256029,0.5252650702551879,ripe
145.44013066626383,0.9785973558066383,0.024263983280614042,0.3493182882770064,ripe
11.745680244531037,0.9979875619172549,0.03709777933144372,0.626442093094639,ripe
4.23534393728266,0.9989172812918624,0.051536788166622126,0.6787101591045236,ripe
3.938574524625743,0.9992245453437275,0.050482039758140855,0.7248960229558681,ripe
11.778353746886332,0.9962032588032594,0.04320391023616132,0.5950652973186188,ripe
1.747194228302957,0.9995953497669059,0.04696185117705595,0.7281279108063289,ripe
13.613530825338499,0.997388165337701,0.03771288956053054,0.5946282319763958,ripe
3.141865612745703,0.9991480094402907,0.05125004814280723,0.677566566758381,ripe
3.94885757577626,0.9989797312742407,0.04961306212396661,0.6941303548283361,ripe
9.25566873011567,0.9977355602807274,0.04750458441893551,0.6555525246089079,ripe
2.8695299590598564,0.9990949795755589,0.05139576266651024,0.6953468463141687,ripe
9.90654626112906,0.9980104268859624,0.03685488043301135,0.5919471726814771,ripe
2.527841070239475,0.9994719583557213,0.04449796007891842,0.6848933193991039,ripe
14.46773196845636,0.9965304765217009,0.038219035932986985,0.5851562096274885,ripe
8.076425274989518,0.9979541173595771,0.037563577336367206,0.6018921350584667,ripe
8.593070926948972,0.9988052643233237,0.0417807047499937,0.5919224181756843,ripe
14.755782641132514,0.9983133001415228,0.03286854715669796,0.5547837641388832,ripe
9.498810254149507,0.998201046315172,0.03806516337879892,0.6011120162093802,ripe
2.8526278917059216,0.9991900901082661,0.04695637760364781,0.67484653001089,ripe
3.583237970749994,0.9994430894599744,0.0477504723308516,0.6857112512403001,ripe
6.695102134559893,0.9978907900359247,0.049140885196879605,0.6460717340329332,ripe
3.01188859533381,0.9994079344682674,0.049383747760931566,0.7211497583061817,ripe
17.14931730460947,0.9946751856742904,0.04062988289545322,0.5950706404512156,ripe
12.840857369225837,0.9978317124636273,0.0386081562058164,0.5630452043733822,ripe
13.543049347054037,0.9976046568546072,0.04298325970097873,0.585751305786436,ripe
7.6775979110661705,0.9984390966920603,0.05193181905163534,0.6216351544813021,ripe
8.123170949762004,0.9982703387255873,0.04733293709187398,0.612547027419142,ripe
7.637992484030878,0.998532438373926,0.03968604793444256,0.5989205297898653,ripe
8.813844658667719,0.9985631641005148,0.041280746406723925,0.6274283672579326,ripe
6.707212463314178,0.9987980469782821,0.04340979524864241,0.6010584289056669,ripe
7.144688802500802,0.9986704391221567,0.048231288819018364,0.6263326254969617,ripe
4.17191553937406,0.9988813820064821,0.056705276523908464,0.661996113699657,ripe
16.130946340049817,0.9958469613069549,0.036269333762299925,0.5486447058048818,ripe
6.061336920733963,0.9988812886124514,0.0376422761467756,0.6382209433874264,ripe
14.87460346943054,0.9979771896853146,0.03513888825848861,0.5679532247372574,ripe
16.972050644930576,0.9966541400553602,0.034818883855441914,0.5690872278020704,ripe
7.080922062668016,0.9988399555449192,0.0353922387106018,0.617992786758121,ripe
9.04102515290897,0.9985447007927414,0.0416768767351221,0.5376296066395811,ripe
12.681911423779813,0.9979736690322789,0.042400743806472775,0.5976091586139225,ripe
8.763494293659212,0.9984064475379929,0.04022332984984546,0.6358342027809115,ripe
9.605998440081883,0.9980894388832797,0.04043964593105516,0.6296300261573355,ripe
29.636913643426148,0.9957301757457803,0.035182306628427126,0.506507806851427,ripe
9.250540576368167,0.9986656963465579,0.045007442989994685,0.6741065868518571,ripe
6.307936237576147,0.998963081578629,0.04716877638676679,0.7019743760466413,ripe
10.855545416430317,0.9983025132374899,0.032097218589865584,0.564999219087069,ripe
7.805266110932992,0.998277471473033,0.03491209163561662,0.5675017557219414,ripe
11.266641104767306,0.9976748520728367,0.03980497484365352,0.622528423512412,ripe
12.051753751818877,0.9981656302057235,0.032436751856760565,0.5842872687327383,ripe
11.151166393321333,0.9982455835284819,0.033538714964263305,0.5736320816069207,ripe
3.4976769243100603,0.9995223374671626,0.04377873896536929,0.709430333053106,ripe
6.421398700890324,0.9990600048329732,0.0388113935211015,0.640082647677568,ripe
7.302018336745013,0.9987374912467154,0.04046815320189123,0.6436178445656633,ripe
4.698108368066688,0.9989511345946896,0.03986789308299312,0.6428726462456884,ripe
11.281972772338275,0.9984728642911497,0.052580889739747484,0.645533256102472,ripe
10.068717553086541,0.998721628475895,0.035002027015007285,0.5975945589418894,ripe
5.4776805312353565,0.9986044253096688,0.04389597000780319,0.6530332062785917,ripe
3.42770411497768,0.9993137765547008,0.04847412477036856,0.7120671069738435,ripe
10.877333557353197,0.9983790284824993,0.04331863487717289,0.6332143527526424,ripe
4.107942634473574,0.9992624069344196,0.041467210947772414,0.6809695311968941,ripe
2.317560793646879,0.9996150436412745,0.042661130459185334,0.711241587360725,ripe
4.02316185537771,0.999354525389065,0.04902527020633656,0.7282900627651445,ripe
6.118695202481071,0.9988990229758947,0.045351290141861275,0.664640422515453,ripe
3.7985183089994328,0.9987957081364393,0.04701753553829475,0.6692766493940474,ripe
3.001160227637063,0.9992948600830737,0.04707738528199548,0.7074150902678691,ripe
6.5402848854415865,0.9987352839537127,0.03738467156321851,0.6141526443857857,ripe
8.837844815892668,0.9979749070004218,0.03502800970276491,0.584808053099863,ripe
4.365488969590846,0.9993544395304395,0.04868472873339201,0.6654890646656895,ripe
14.058415927812169,0.9975462720983395,0.03325785997051812,0.5722843048855374,ripe
5.6096325714602795,0.9989776081932342,0.03665927989030843,0.6233046118676298,ripe
6.306970922632994,0.9991367777298831,0.04702709979979959,0.6515990420813349,ripe
5.663193870693269,0.9990869811665141,0.03968173382467946,0.664220095780347,ripe
13.094619978050165,0.9978433863193232,0.03269593885695812,0.5686333884761382,ripe
11.150536260389178,0.9985687242908975,0.06500919156039209,0.6413314206712684,ripe
2.5723418193701137,0.9996216912305537,0.04428826909211537,0.6947906212004935,ripe
9.978350047475768,0.9981324529964752,0.03257256776809772,0.5522588071192419,ripe
9.851955755049694,0.998102005197028,0.04161353569726258,0.6424787288395237,ripe
7.006219556933928,0.9985035973578316,0.03979757764843317,0.6317019552559151,ripe
8.666148235381163,0.9986643664725424,0.03811885447421675,0.6315753053357187,ripe
1.6805259945248725,0.9995737634144418,0.05146516328139722,0.7453200814885107,ripe
6.387000579574321,0.9988418624950107,0.03817189197147828,0.6250328956437295,ripe
56.728907733617774,0.9858054170344309,0.03004269541633507,0.4323988433901089,ripe
21.699903815325424,0.9942429601273741,0.029091290043539966,0.44879635826034736,ripe
10.550975796606409,0.9974621318261664,0.033759001307714046,0.542628115084994,ripe
9.447456424026438,0.9975052316549201,0.036531768226142215,0.5566372562368564,ripe
21.77457880669347,0.9960698971826223,0.0291293595189626,0.48229909892572403,ripe
15.919424602929935,0.996785207450137,0.03366377124676708,0.5415040002256131,ripe
30.559227634432318,0.9945702004023854,0.02640573428467652,0.394368836655442,unripe
29.49762009776896,0.994015467461716,0.023322009935021596,0.34344838246915127,unripe
7.683983474578497,0.9985118155080173,0.03344275108073355,0.4650198042237102,unripe
27.926222210408035,0.9921095297100152,0.025878247788704064,0.343793040220558,unripe
41.4685419390493,0.990633735003336,0.021665008915637746,0.2960101583767212,unripe
19.06887194865817,0.9963934085148793,0.025339603700531725,0.385376479161628,unripe
55.501788044305826,0.9893669160957761,0.02241121855217978,0.3357399481066976,unripe
40.84414372417287,0.9920712469009999,0.022681464871212656,0.35597526325970397,unripe
22.184593874213043,0.9937142722139516,0.02738280854675044,0.3671024160270931,unripe
80.79013443231521,0.984526387778908,0.02054024004756875,0.2832088635955755,unripe
32.20425325480838,0.9915588537453943,0.023848606133188906,0.3089564165835189,unripe
19.462890327594263,0.9951273959734094,0.02931890895069799,0.3859069163909836,unripe
42.54982682371659,0.9916581107036292,0.03135596044379966,0.37932777679374763,unripe
62.916419471223264,0.9865949236098501,0.024958697113631998,0.34132552624064805,unripe
33.975680825312814,0.9935553561594419,0.025180437269992702,0.38863203638752625,unripe
38.29421114707875,0.9940966517234142,0.025068805332162665,0.3690815188872579,unripe
36.880697391427624,0.9935898400187314,0.02669644501757022,0.39135355056604404,unripe
11.941425591628207,0.9977619959105687,0.027560317808607546,0.44207729262044904,unripe
37.33792609832554,0.9916367028703105,0.023410806877939828,0.3304123575184258,unripe
33.54772160132109,0.9927847403911879,0.023929018527697056,0.35989579977885794,unripe
34.96388698549218,0.9936972415390792,0.026531323119810837,0.3923991517449327,unripe
42.71655707367852,0.9917563635527241,0.024609933891227745,0.34710253401587965,unripe
25.74170315937601,0.9945771857895161,0.022928036915926132,0.3441354057425561,unripe
20.720406775567213,0.9954551523791851,0.02489287931901527,0.38738473357586056,unripe
34.67920521045004,0.9926838351875158,0.02102483591005709,0.3132516005576028,unripe
30.851449731949234,0.9933957671391478,0.021097130033860927,0.3165671301615687,unripe
41.90641958280169,0.9891292187975074,0.02546485784120372,0.3313365160282145,unripe
26.792984604802335,0.9942731674975338,0.028514199750081872,0.41347007773708494,unripe
64.23014035253532,0.9878743665658994,0.02243875943340274,0.32464707878884014,unripe
50.57605275887508,0.9883492642301698,0.023063800200028312,0.3157091654017994,unripe
37.381381383598765,0.9910066001223992,0.02383653570229199,0.35793515366122053,unripe
67.76461775856004,0.986065284357487,0.0183925464637162,0.2769850817963678,unripe
21.065085830064742,0.9951566149563444,0.02625348319528941,0.40333411948807824,unripe
50.65091253104505,0.9885189903762754,0.023804579389193545,0.3333298101737546,unripe
42.35317829510788,0.9896101713081289,0.025176340546529598,0.3404737337507192,unripe
22.681498885528413,0.995251753227586,0.02805528180132733,0.44162388615350867,unripe
79.68457484024596,0.9838308147625812,0.02183157661367507,0.3200053525903257,unripe
79.60479864360012,0.9868407343537969,0.020825250102240754,0.28161450272528643,unripe
50.170065296352305,0.9898707095162077,0.024125404682223038,0.32671930211738415,unripe
42.42141957951998,0.9921835144669546,0.025616708774415076,0.3645118702960277,unripe
30.254380355764532,0.9933045273574757,0.025759556256259326,0.3582344223055744,unripe
38.87342313427742,0.9920939462512829,0.023880643031194308,0.3401040726789316,unripe
28.534838641184777,0.9937339566183647,0.022390759339076097,0.3467515713166405,unripe
37.74841148417686,0.9926418561558495,0.022078978974272998,0.3368075554846424,unripe
166.26871014352923,0.9672604756246928,0.017484578709838928,0.23584393849015328,unripe
65.12605622108808,0.986969011434129,0.01961303529958338,0.2983093360256821,unripe
41.84983323947618,0.9910124425043645,0.022481251089188834,0.3373282585797689,unripe
45.61598183765733,0.9922552921259642,0.018250392328019303,0.2818003639641933,unripe
35.224052600696254,0.9932828785152278,0.024682573628051336,0.36357195492200844,unripe
15.154539158121075,0.9974249066123694,0.029136145896138207,0.44396910712874305,unripe
234.89421766128996,0.95760240896979,0.016534287424121455,0.23419833330463263,unripe
36.05265911083807,0.990893577160909,0.024245735393678945,0.3385301072906305,unripe
64.76436416376563,0.9888032765373341,0.017466043604581174,0.2677087550308983,unripe
21.120552533092848,0.9952830000335773,0.022400774426848045,0.340264911261735,unripe
56.66992779234861,0.9878805702171107,0.021223764289195497,0.3108717669746224,unripe
66.43581811928652,0.9908600654965987,0.020959541294056003,0.32066762177235714,unripe
39.222427739841116,0.9928911235279972,0.02022370099130091,0.31388336249439863,unripe
34.39403716677431,0.9933243092547783,0.02162312687781189,0.324276739774407,unripe
26.76885215989583,0.9946585577204939,0.02300935882526997,0.36607955889160854,unripe
18.481388061895835,0.9966656627510285,0.02643714723016877,0.441804580314618,unripe
35.10942135427332,0.993993881106069,0.02614465205519556,0.40297051848083376,unripe
32.01027382987047,0.9949806090010463,0.026248266790903304,0.4193597209975942,unripe
47.63867885890711,0.989015002373806,0.022935460856159735,0.3462421879956681,unripe
28.150931236840314,0.9923434045335172,0.02394635958749548,0.34772820027581963,unripe
11.196557214792412,0.9975053811188505,0.026442376186064268,0.4232714437869143,unripe
21.180213846620354,0.9956431332939504,0.024604911215330906,0.4004844168468489,unripe
35.92235872530179,0.9896837353161573,0.02639206003633616,0.35783122312024673,unripe
32.76450421110113,0.9918933317145993,0.02399778669186229,0.35787818009910977,unripe
7.8473538191326835,0.9987950809406007,0.029615077514971534,0.5007107133731297,unripe
10.73119173308865,0.9976061532059621,0.03023339357721741,0.4564138596970656,unripe
19.197179507731768,0.9960208497143942,0.04080530342702097,0.5261202719100297,unripe
38.389248433916194,0.9927447468715846,0.044464133795266175,0.47860602438585126,unripe
20.826339494907145,0.9955786907563462,0.03152291637533591,0.5297128086452279,unripe
33.02551683848373,0.9941334673001112,0.03243469305101416,0.48909950850553685,unripe
38.53624412718574,0.9935667993982391,0.02992065511985802,0.4686169559145136,unripe
30.708953498409254,0.9951251054587971,0.032539703069470516,0.5165875566942021,unripe
3.06606499864355,0.9993114148896036,0.05084251987964576,0.6813828646696861,unripe
10.336261776456954,0.9982200536944832,0.04353928742998595,0.6424132427837168,unripe
14.320863673638002,0.9973404676743018,0.04410702426465767,0.5764038289901653,unripe
14.766629081682986,0.9969414964063955,0.03889910604284673,0.5554420418290249,unripe
3.852793054973241,0.9989909431361604,0.04504793528764199,0.6399508980718869,unripe
4.93984727600069,0.999304771594636,0.0437128110116242,0.635912694914907,unripe
4.628182495005796,0.9989238550511561,0.04251675079874773,0.660049493736584,unripe
21.779826035218388,0.9966506217644872,0.03925858246197265,0.5916564942834717,unripe
2.1211138462771597,0.9995363774326913,0.05281017978808669,0.7143263112591975,unripe
5.170542441487656,0.9987364025069557,0.04116013083461007,0.6192393781718752,unripe
20.015406580634817,0.9970452246462678,0.03075989329377359,0.488483406836037,unripe
11.770392384146792,0.998276364083486,0.04562001077972784,0.6745371833992115,unripe
14.467561949712682,0.9971652146099237,0.038370650839851965,0.5539620216511446,unripe
11.161147788369053,0.9965338013376489,0.045543630135799,0.6043060970913481,unripe
5.723522239623152,0.9984588345571118,0.04790603874457217,0.6658810512007425,unripe
13.736292604878289,0.9967417673102197,0.03868244989603233,0.5964829419902049,unripe
18.994301058031418,0.9960504907584015,0.03975082709771065,0.6204103233988139,unripe
15.13999008866254,0.9965169150747206,0.0378024401113143,0.5984981595058347,unripe
3.0829153513206897,0.9992474347126602,0.04360906725466494,0.6814316153336992,unripe
3.591674938959726,0.99917932112563,0.04352444441605272,0.66823604448037,unripe
12.256447533109725,0.9970319566125877,0.04446033283047296,0.6222150811310734,unripe
